lsoa11,Gender,Age,n
E01028798,Male (including trans man),20,1
E01028798,Male (including trans man),21,5
E01028798,Male (including trans man),22,2
E01028798,Male (including trans man),24,1
E01028798,Male (including trans man),25,1
E01028798,Male (including trans man),26,3
E01028798,Male (including trans man),28,2
E01028798,Male (including trans man),29,3
E01028798,Male (including trans man),30,1
E01028798,Male (including trans man),31,2
E01028798,Male (including trans man),32,3
E01028798,Male (including trans man),33,1
E01028798,Male (including trans man),35,2
E01028798,Male (including trans man),36,1
E01028798,Male (including trans man),38,2
E01028798,Male (including trans man),39,2
E01028798,Male (including trans man),40,1
E01028798,Male (including trans man),41,1
E01028798,Male (including trans man),42,1
E01028798,Male (including trans man),43,1
E01028798,Male (including trans man),46,4
E01028798,Male (including trans man),47,1
E01028798,Male (including trans man),48,4
E01028798,Male (including trans man),50,4
E01028798,Male (including trans man),51,1
E01028798,Male (including trans man),52,5
E01028798,Male (including trans man),53,1
E01028798,Male (including trans man),54,1
E01028798,Male (including trans man),55,1
E01028798,Male (including trans man),57,1
E01028798,Male (including trans man),58,1
E01028798,Male (including trans man),60,2
E01028798,Male (including trans man),61,1
E01028798,Male (including trans man),63,6
E01028798,Male (including trans man),64,1
E01028798,Male (including trans man),66,1
E01028798,Male (including trans man),67,2
E01028798,Male (including trans man),68,2
E01028798,Male (including trans man),69,1
E01028798,Male (including trans man),70,1
E01028798,Male (including trans man),71,3
E01028798,Male (including trans man),72,2
E01028798,Male (including trans man),73,5
E01028798,Male (including trans man),74,2
E01028798,Male (including trans man),75,1
E01028798,Male (including trans man),77,1
E01028798,Male (including trans man),78,2
E01028798,Male (including trans man),79,1
E01028798,Male (including trans man),80,1
E01028798,Male (including trans man),81,2
E01028798,Male (including trans man),82,5
E01028798,Male (including trans man),83,1
E01028798,Male (including trans man),84,1
E01028798,Male (including trans man),86,4
E01028798,Male (including trans man),87,1
E01028798,Male (including trans man),89,1
E01028798,Female (including trans woman),12,3
E01028798,Female (including trans woman),14,1
E01028798,Female (including trans woman),15,2
E01028798,Female (including trans woman),16,2
E01028798,Female (including trans woman),17,1
E01028798,Female (including trans woman),18,2
E01028798,Female (including trans woman),19,1
E01028798,Female (including trans woman),21,2
E01028798,Female (including trans woman),22,1
E01028798,Female (including trans woman),24,4
E01028798,Female (including trans woman),25,1
E01028798,Female (including trans woman),27,1
E01028798,Female (including trans woman),28,1
E01028798,Female (including trans woman),29,4
E01028798,Female (including trans woman),30,3
E01028798,Female (including trans woman),32,3
E01028798,Female (including trans woman),34,1
E01028798,Female (including trans woman),35,2
E01028798,Female (including trans woman),36,3
E01028798,Female (including trans woman),37,2
E01028798,Female (including trans woman),40,2
E01028798,Female (including trans woman),41,1
E01028798,Female (including trans woman),44,2
E01028798,Female (including trans woman),45,3
E01028798,Female (including trans woman),47,4
E01028798,Female (including trans woman),48,1
E01028798,Female (including trans woman),49,4
E01028798,Female (including trans woman),50,1
E01028798,Female (including trans woman),52,1
E01028798,Female (including trans woman),54,1
E01028798,Female (including trans woman),55,1
E01028798,Female (including trans woman),56,3
E01028798,Female (including trans woman),57,1
E01028798,Female (including trans woman),58,2
E01028798,Female (including trans woman),60,3
E01028798,Female (including trans woman),61,1
E01028798,Female (including trans woman),62,1
E01028798,Female (including trans woman),63,2
E01028798,Female (including trans woman),66,3
E01028798,Female (including trans woman),68,5
E01028798,Female (including trans woman),70,2
E01028798,Female (including trans woman),71,3
E01028798,Female (including trans woman),73,2
E01028798,Female (including trans woman),74,2
E01028798,Female (including trans woman),75,1
E01028798,Female (including trans woman),77,1
E01028798,Female (including trans woman),78,1
E01028798,Female (including trans woman),82,1
E01028798,Female (including trans woman),83,1
E01028798,Female (including trans woman),87,1
E01028798,Female (including trans woman),88,2
E01028798,Female (including trans woman),89,2
E01028798,Non-binary,31,1
E01028798,Non-binary,32,1
E01028798,Non-binary,54,1
E01028798,Non-binary,70,1
E01028798,Non-binary,88,1
E01028798,Other (not listed),13,1
E01028798,Not known or not stated,16,1
E01028799,Male (including trans man),12,2
E01028799,Male (including trans man),14,2
E01028799,Male (including trans man),15,2
E01028799,Male (including trans man),16,5
E01028799,Male (including trans man),17,3
E01028799,Male (including trans man),18,1
E01028799,Male (including trans man),19,1
E01028799,Male (including trans man),20,2
E01028799,Male (including trans man),21,5
E01028799,Male (including trans man),22,1
E01028799,Male (including trans man),23,2
E01028799,Male (including trans man),24,1
E01028799,Male (including trans man),25,3
E01028799,Male (including trans man),26,2
E01028799,Male (including trans man),27,3
E01028799,Male (including trans man),28,1
E01028799,Male (including trans man),29,3
E01028799,Male (including trans man),30,2
E01028799,Male (including trans man),31,2
E01028799,Male (including trans man),32,2
E01028799,Male (including trans man),33,3
E01028799,Male (including trans man),34,3
E01028799,Male (including trans man),35,2
E01028799,Male (including trans man),36,3
E01028799,Male (including trans man),37,1
E01028799,Male (including trans man),38,3
E01028799,Male (including trans man),39,2
E01028799,Male (including trans man),40,3
E01028799,Male (including trans man),41,3
E01028799,Male (including trans man),42,1
E01028799,Male (including trans man),44,4
E01028799,Male (including trans man),45,2
E01028799,Male (including trans man),47,2
E01028799,Male (including trans man),48,3
E01028799,Male (including trans man),49,3
E01028799,Male (including trans man),50,1
E01028799,Male (including trans man),51,6
E01028799,Male (including trans man),52,1
E01028799,Male (including trans man),54,3
E01028799,Male (including trans man),55,4
E01028799,Male (including trans man),56,3
E01028799,Male (including trans man),57,2
E01028799,Male (including trans man),58,1
E01028799,Male (including trans man),59,2
E01028799,Male (including trans man),61,5
E01028799,Male (including trans man),62,4
E01028799,Male (including trans man),63,6
E01028799,Male (including trans man),64,5
E01028799,Male (including trans man),65,1
E01028799,Male (including trans man),66,3
E01028799,Male (including trans man),67,1
E01028799,Male (including trans man),68,4
E01028799,Male (including trans man),69,3
E01028799,Male (including trans man),70,4
E01028799,Male (including trans man),71,4
E01028799,Male (including trans man),72,4
E01028799,Male (including trans man),73,3
E01028799,Male (including trans man),74,4
E01028799,Male (including trans man),75,5
E01028799,Male (including trans man),76,3
E01028799,Male (including trans man),77,3
E01028799,Male (including trans man),78,2
E01028799,Male (including trans man),79,3
E01028799,Male (including trans man),80,3
E01028799,Male (including trans man),81,2
E01028799,Male (including trans man),82,5
E01028799,Male (including trans man),83,3
E01028799,Male (including trans man),84,2
E01028799,Male (including trans man),85,4
E01028799,Male (including trans man),86,3
E01028799,Male (including trans man),88,1
E01028799,Male (including trans man),89,2
E01028799,Female (including trans woman),12,1
E01028799,Female (including trans woman),13,3
E01028799,Female (including trans woman),14,1
E01028799,Female (including trans woman),15,1
E01028799,Female (including trans woman),16,1
E01028799,Female (including trans woman),17,2
E01028799,Female (including trans woman),19,1
E01028799,Female (including trans woman),20,1
E01028799,Female (including trans woman),21,2
E01028799,Female (including trans woman),23,1
E01028799,Female (including trans woman),24,1
E01028799,Female (including trans woman),26,1
E01028799,Female (including trans woman),27,2
E01028799,Female (including trans woman),28,1
E01028799,Female (including trans woman),29,2
E01028799,Female (including trans woman),30,1
E01028799,Female (including trans woman),31,2
E01028799,Female (including trans woman),32,1
E01028799,Female (including trans woman),33,2
E01028799,Female (including trans woman),37,2
E01028799,Female (including trans woman),38,2
E01028799,Female (including trans woman),39,1
E01028799,Female (including trans woman),40,2
E01028799,Female (including trans woman),41,4
E01028799,Female (including trans woman),42,2
E01028799,Female (including trans woman),43,1
E01028799,Female (including trans woman),44,1
E01028799,Female (including trans woman),45,4
E01028799,Female (including trans woman),46,3
E01028799,Female (including trans woman),48,1
E01028799,Female (including trans woman),50,4
E01028799,Female (including trans woman),53,3
E01028799,Female (including trans woman),55,2
E01028799,Female (including trans woman),57,4
E01028799,Female (including trans woman),58,2
E01028799,Female (including trans woman),59,1
E01028799,Female (including trans woman),60,1
E01028799,Female (including trans woman),61,2
E01028799,Female (including trans woman),62,1
E01028799,Female (including trans woman),63,1
E01028799,Female (including trans woman),64,3
E01028799,Female (including trans woman),65,2
E01028799,Female (including trans woman),66,2
E01028799,Female (including trans woman),67,1
E01028799,Female (including trans woman),68,1
E01028799,Female (including trans woman),69,2
E01028799,Female (including trans woman),70,1
E01028799,Female (including trans woman),72,2
E01028799,Female (including trans woman),73,1
E01028799,Female (including trans woman),74,4
E01028799,Female (including trans woman),76,3
E01028799,Female (including trans woman),77,1
E01028799,Female (including trans woman),79,1
E01028799,Female (including trans woman),80,2
